site,country,title,author,content_publish_date,paragraph_text
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET","The emergence of Coby White helps give some direction moving forward. The Bulls have long-term needs at all three frontcourt spots, something they might be able to address with the 11th pick. Chicago might not have the patience for a total project pick, but finding a young contributor with room to grow long term would be a successful outcome. A wing such as Ron Holland or Dalton Knecht could be a strong option if available. The Bulls will also likely consider bigs at No. 11 or elsewhere if they look to move around in the draft. -- Woo"
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET","The Bulls owe a first-round pick to the Spurs that is top-10 protected in 2025 and top-eight protected in 2026 or 2027. They have a first-round pick from Portland that is top-14 protected over the next four years. If the first is not conveyed, the Trail Blazers will send a 2028 second. The Bulls have three second-round picks available."
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET","Cap space breakdown: Including its first-round pick, Chicago has $135 million in salary, well below the $171 million luxury tax threshold. However, if free agents DeRozan and Williams are signed, Chicago could exceed the luxury tax for the first time since 2015-16."
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET","CBA impact: There are no current apron restrictions for Chicago. However, they could be against the first apron if they re-sign DeRozan and Williams and do not trade LaVine."
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET",June 25: The deadline to exercise the player option of Torrey Craig.
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET","June 29: The last day to extend one-year qualifying offers to Williams, Henri Drell and Adama Sanogo."
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET","June 30: The $9.9 million contract of Caruso becomes guaranteed, of which $3 million is protected."
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET",Extension eligible: Ball and Caruso (as of July 6); DeRozan (through June 30)
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET","The expectations and getting it right with the next coach after J.B. Bickerstaff's firing. Cleveland won 99 games the past two seasons, fifth most of any team, and reached the second round of the playoffs for the first time since 2018."
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET","The future of Donovan Mitchell. He is eligible to sign a four-year, $208.5 million extension starting in July. What is Plan B if Mitchell does not extend?"
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET",The continued evaluation of the backcourt of Mitchell and Darius Garland.
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET","Does the frontcourt of Evan Mobley and Jarrett Allen complement each other? Mobley is eligible to sign a five-year, $215 million rookie extension. Allen, with two years left on his contract, can extend for an additional three seasons."
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET",Is restricted free agent Isaac Okoro seen as a priority? Cleveland could enter the luxury tax for the first time since 2018 if the forward is retained.
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET","In the middle of a coaching change, the Cavs are casting a wide net at No. 20. They have needs across the depth chart, some uncertainty around the roster next season, and their own picks outgoing in the coming years. There's a more pronounced need for frontcourt help, but Cleveland will likely take a best-available approach, whether that's drafting a potential immediate contributor or taking a player in need of further development to log meaningful minutes. -- Woo"
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET",Identifying whether the Mitchell/Garland and Allen/Mobley partnerships can work
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET",Veterans who have been around high-level winning environments
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET",Craig Porter Jr. and Sam Merrill developing into dependable rotation players
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET",Continuing an elite defensive identity with the new coach
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET","The Cavaliers can trade their 2031 first-rounder starting the night of the draft. From the Mitchell trade, they will send Utah unprotected firsts in 2025, 2027 and 2029. The Jazz also have the right to swap firsts with Cleveland in 2028. The Cavaliers can swap their own first in 2026, 2030 and 2031. Cleveland has eight second-rounders available."
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET","Cap space breakdown: Including its own first-round pick, Cleveland is $10.5 million below the luxury tax. Cleveland has not paid the luxury tax since 2018, the last year LeBron James was on the roster."
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET","CBA impact: There are no apron restrictions, but Cleveland does need to weigh the cost of retaining Okoro. The Cavs are currently $17.6 million below the first apron."
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET","June 29: The deadline to extend one-year qualifying offers to Okoro, Emoni Bates and Mobley."
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET","Extension eligible: Mitchell, Mobley and Allen (as of July 6); Dean Wade (as of Sept. 27)"
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET",Creating financial flexibility to re-sign Derrick Jones Jr. The Mavericks are a projected tax team and have only the $5.1 million tax midlevel exception to sign the forward.
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET",Did the playoffs warrant extension talks for Jaden Hardy? The shooting guard has one year left on his contract and can extend for an additional four seasons.
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET",The 2025-26 expiring contract of Tim Hardaway Jr. The guard was out of the playoff rotation. His $16.2 million contract is one of the team's few big trade assets. Dallas also has its 2025 and 2031 first-round picks available to trade.
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET","Did Dante Exum show enough this season to warrant securing his non-guaranteed $3.15 million contract? Exum's deal becomes fully guaranteed two days after the NBA draft. This season, he averaged 7.8 points per game and shot 49.1% from 3 across 55 games. His 19.8 minutes per game were his most since his rookie season in 2014-15."
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET","The Mavericks have the 58th and final pick of the draft, giving them an opportunity to grab the best available player on their board, or to potentially try to finalize a deal for a prospect they like before they hit the undrafted free agent market. They could theoretically look to buy in higher, but the Mavs are rolling over enough depth into next season that they might not need to add a rookie at this juncture with that level of urgency. -- Woo"
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET",The Boston Celtics have defeated the Dallas Mavericks to win the NBA Finals. Our complete coverage of the series.
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET",Another playmaker besides Luka Doncic and Kyrie Irving to create shots for others
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET","Spacing development from at least one of the bigs, aside from Maxi Kleber"
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET","Dallas owes Charlotte a top-two-protected first in 2027 and Brooklyn an unprotected first in 2029. The Thunder and Spurs have the right to swap firsts with the Mavericks in 2028 and 2030. Dallas is allowed to trade its own 2025 and 2031 firsts starting on the night of the draft. The Mavericks are also allowed to swap firsts in 2025, 2026 and 2031. Dallas has four seconds available."
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET",Cap space breakdown: The Mavericks are $1.8 million over the luxury tax and $3.6 million below the first apron. They will exceed the first apron if the roster stays intact and Jones is brought back.
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET","CBA impact: For the short term, Dallas is allowed to send out cash in a trade, take back more money and use the preexisting trade exceptions ($4.8 million and $4.0 million). They will be hard-capped at the $178.7 million first apron if any of the three resources are used."
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET",June 29: The deadline to extend one-year qualifying offers to Brandon Williams and Greg Brown III; the $3.15 million contract of Exum becomes guaranteed.
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET","June 30: The $2 million contract of Hardy becomes guaranteed. There is $400,000 in protection."
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET",Extension eligible: Hardaway and Hardy (as of July 6); Gafford (as of Oct. 1); Kleber (as of Sept. 8)
espn,us,"NBA free agency 2024: Priorities, player needs for 30 teams",Bobby Marks,"Jun 13, 2024, 07:05 AM ET","Does the second apron impact Denver re-signing Kentavious Caldwell-Pope? The guard has a $15.4 million player option and could be a free agent. The same goes for Reggie Jackson, who has a $5.3 million player option."
